通番	文番号	単語	標準ペルシア語１	標準ペルシア語２	標準ペルシア語3	標準ペルシア語４
2153	9006	dadwbydad	dadwbydad			
2182	9010	dadwbydad	dadwbydad			
5856	1055	das	das			
4495	9026	dastan	dastan			
3166	2051	dastan	dastan			
2553	1023	darm	daštn			
3575	4003	darm	daštn			
3699	4023	darm	daštn			
3750	4028	darm	daštn			
1659	5027	darm	daštn			
1662	5027	darm	daštn			
4200	6014	darm	daštn			
5625	8005	darm	daštn			
3345	3006	dare	daštn			
3347	3008	dare	daštn			
435	2002	dašt	daštn			
957	3002	dašt	daštn			
2415	1002	dašt	daštn			
17	1003	dašt	daštn			
3847	5002	dašt	daštn			
6051	5022	dašt	daštn			
6053	5022	dašt	daštn			
2137	9003	dašt	daštn			
6038	5008	daštm	daštn			
5861	1055	daštnd	daštn			
3824	4038	mydarm	daštn			
2322	10008	ndard	daštn			
2333	10009	ndard	daštn			
6000	3040	ndarm	daštn			
3280	2062	ndašt	daštn			
5059	2062	ndašt	daštn			
5619	8004	dam	dam			
5018	2056	dwne	dane			
3220	2057	dwne	dane			
5146	3024	dwne	dane			
5201	4001	dwne	dane			
5203	4001	dwne	dane			
5205	4001	dwne	dane			
6004	4001	dwne	dane			
858	2059	dwne dwne	danedane			
3374	3011	dr	dr			
5282	4023	dr	dr			
5318	4028	dr	dr			
4309	8005	dr	dr			
4361	9001	dr	dr			
4504	10001	dr	dr			
4555	10010	dr	dr			
4563	10011	dr	dr			
6167	10014	dr	dr			
5127	3014	dr	dr			
205	1029	dr	dr			
4681	1029	dr	dr			
4719	1033	dr	dr			
2832	2006	dr	dr			
2837	2006	dr	dr			
2843	2007	dr	dr			
2857	2010	dr	dr			
4836	2010	dr	dr			
511	2011	dr	dr			
516	2011	dr	dr			
2873	2012	dr	dr			
2887	2014	dr	dr			
568	2017	dr	dr			
571	2018	dr	dr			
575	2018	dr	dr			
4885	2021	dr	dr			
4891	2023	dr	dr			
6268	2024	dr	dr			
3007	2031	dr	dr			
677	2034	dr	dr			
6211	2058	dr	dr			
5085	3004	dr	dr			
980	3005	dr	dr			
3356	3010	dr	dr			
5995	3032	dr	dr			
3544	3045	dr	dr			
3579	4003	dr	dr			
3583	4003	dr	dr			
3588	4004	dr	dr			
3599	4008	dr	dr			
3602	4008	dr	dr			
3623	4014	dr	dr			
3630	4016	dr	dr			
5431	5039	dr	dr			
6058	5040	dr	dr			
5450	5047	dr	dr			
2580	1029	dre	dr			
5459	5049	dr āwrde	drāwrdn			
1787	5050	dr byarym	drāwrdn			
3943	5030	dr myare	drāwrdn			
3494	3034	drbyarm	drāwrdn			
4418	9012	drmyarm	drāwrdn			
4616	1003	drxt	drxt			
4622	1004	drxt	drxt			
5471	5054	drxt	drxt			
4049	5055	drxt	drxt			
4195	6013	drxt	drxt			
2440	1005	drst	drst			
2604	1030	drst	drst			
2610	1030	drst	drst			
2827	2006	drst	drst			
3952	5032	drst	drst			
3956	5032	drst	drst			
5427	5036	drst	drst			
3976	5037	drst	drst			
3530	3043	drya	drya			
4099	5064	mydrn	drydn			
5873	2008	dst	dst			
4852	2013	dst	dst			
5883	2015	dst	dst			
6184	2015	dst	dst			
5892	2019	dst	dst			
2931	2020	dst	dst			
4878	2021	dst	dst			
6189	2021	dst	dst			
6198	2031	dst	dst			
4926	2032	dst	dst			
5038	2059	dst	dst			
5347	5001	dst	dst			
6034	5007	dst	dst			
6045	5018	dst	dst			
6064	5048	dst	dst			
6066	5048	dst	dst			
4029	5050	dst	dst			
5461	5050	dst	dst			
5468	5054	dst	dst			
6089	5067	dst	dst			
6091	5067	dst	dst			
2500	1014	dšty	dšt			
3507	3038	d'wa	d'wa			
5340	4035	d'wa	d'wa			
3804	4036	d'wa	d'wa			
5199	3045	df'e	df'e			
3813	4037	df'e	df'e			
4102	5065	df'e	df'e			
5518	5065	df'e	df'e			
2872	2012	dm	dm			
3598	4008	dm	dm			
3344	3006	dm	dm			
4398	9009	dnbal	dnbal			
5058	2062	dndwn	dndan			
5999	3040	dndwn	dndan			
5279	4022	dndwn	dndan			
5315	4027	dndwn	dndan			
3519	3041	dndwna	dndan			
5953	2059	dndwnay	dndan			
5990	3031	dndwnay	dndan			
6001	3044	de	de			
5611	8002	dey	de			
2739	1052	dw	dw			
2917	2017	dw	dw			
2995	2030	dw	dw			
3019	2033	dw	dw			
4975	2046	dw	dw			
4977	2046	dw	dw			
5055	2061	dw	dw			
6009	4016	dw	dw			
5280	4023	dw	dw			
5316	4028	dw	dw			
1324	4013	dwbare	dwbare			
2169	9009	dwbare	dwbare			
1493	4037	dwtay	dwta			
4318	8009	dwr	dwr			
5722	9022	dwr	dwr			
4786	1055	dwrwr	dwrwbr			
5540	6005	dwst	dwst			
6235	6005	dwst	dwst			
2045	8001	dwst	dwst			
5738	10003	dwst	dwst			
4231	7002	dwsty	dwsty			
935	2065	dwq	dwq			
4070	5060	dwla	dwla			
1768	5048	mydwyd	dwydn			
4673	1027	dydar	dydar			
4645	1011	dydary	dydar			
4207	6015	bbyn	dydn			
2885	2013	bbynm	dydn			
3929	5026	bbynm	dydn			
2355	10013	bbynm	dydn			
538	2014	bbynym	dydn			
584	2020	bbynym	dydn			
605	2023	dyd	dydn			
616	2025	dyd	dydn			
639	2027	dyd	dydn			
754	2048	dyd	dydn			
1007	3011	dyd	dydn			
1022	3014	dyd	dydn			
1206	3040	dyd	dydn			
1799	5053	dyd	dydn			
1818	5057	dyd	dydn			
2052	8002	dyd	dydn			
4483	9022	dyd	dydn			
663	2032	dydm	dydn			
4344	8011	dydm	dydn			
2891	2015	dydn	dydn			
2939	2021	dydn	dydn			
4352	8012	mybynm	dydn			
1946	6012	mybyne	dydn			
1968	6016	mybyne	dydn			
2685	1037	ndydm	dydn			
320	1038	ndydm	dydn			
2702	1043	ndydm	dydn			
2705	1043	ndydm	dydn			
2721	1048	ndydm	dydn			
366	1049	ndydm	dydn			
1572	5011	ndydm	dydn			
2682	1036	ndydy	dydn			
2699	1042	ndydy	dydn			
2718	1047	ndydy	dydn			
2757	1055	dygry	dygr			
5827	1034	dyge	dygr			
3537	3044	dyge	dygr			
4158	6005	dyge	dygr			
224	1029	dyge	dygr			
963	3003	dyge	dygr			
1182	3038	dyge	dygr			
3522	3041	dyge	dygr			
3802	4035	dyge	dygr			
1472	4036	dyge	dygr			
1477	4036	dyge	dygr			
1506	4039	dyge	dygr			
1510	4039	dyge	dygr			
2008	7004	dyge	dygr			
4345	8011	dyge	dygr			
4395	9008	dyge	dygr			
4402	9010	dyge	dygr			
3546	3045	dyge	dygr			
2584	1029	đwŕ	đwŕ			
2907	2016	r	ra			
3022	2033	r	ra			
3157	2050	r	ra			
5948	2058	r	ra			
3259	2060	r	ra			
3338	3005	r	ra			
5104	3010	r	ra			
5173	3032	r	ra			
3520	3041	r	ra			
3524	3042	r	ra			
3635	4016	r	ra			
3774	4031	r	ra			
5994	3031	ra	ra			
5267	4019	ra	ra			
4384	9004	ra	ra			
6254	10004	ra	ra			
5756	10005	ra	ra			
4585	10015	ra	ra			
4591	10016	ra	ra			
4597	10017	ra	ra			
2435	1005	rw	ra			
2470	1009	rw	ra			
2489	1011	rw	ra			
2493	1014	rw	ra			
2497	1014	rw	ra			
2501	1014	rw	ra			
4653	1018	rw	ra			
2581	1029	rw	ra			
2591	1030	rw	ra			
2593	1030	rw	ra			
5822	1031	rw	ra			
2636	1032	rw	ra			
2647	1033	rw	ra			
2651	1033	rw	ra			
2655	1033	rw	ra			
2658	1033	rw	ra			
2662	1033	rw	ra			
2666	1034	rw	ra			
2734	1051	rw	ra			
5908	2024	rw	ra			
3159	2050	rw	ra			
3194	2054	rw	ra			
3212	2056	rw	ra			
3254	2059	rw	ra			
3292	2062	rw	ra			
3381	3012	rw	ra			
3491	3033	rw	ra			
3568	4002	rw	ra			
3673	4020	rw	ra			
5273	4022	rw	ra			
5275	4022	rw	ra			
5277	4022	rw	ra			
5307	4027	rw	ra			
5309	4027	rw	ra			
5313	4027	rw	ra			
3790	4033	rw	ra			
3885	5014	rw	ra			
4011	5047	rw	ra			
4193	6012	rw	ra			
4242	7003	rw	ra			
4282	7008	rw	ra			
5683	9014	rw	ra			
5770	10013	rw	ra			
2458	1007	w	ra			
2507	1015	w	ra			
4701	1031	w	ra			
5108	3010	w	ra			
3407	3019	w	ra			
3449	3027	w	ra			
3514	3039	w	ra			
3794	4034	w	ra			
3796	4034	w	ra			
5408	5026	w	ra			
5418	5030	w	ra			
3979	5038	w	ra			
3983	5039	w	ra			
5434	5040	w	ra			
4005	5045	w	ra			
6071	5049	w	ra			
5481	5059	w	ra			
4078	5061	w	ra			
5499	5063	w	ra			
5510	5065	w	ra			
5561	6015	w	ra			
4210	6016	w	ra			
6126	8010	w	ra			
5643	8011	w	ra			
5647	8012	w	ra			
944	2065	rast	rast			
2446	1005	rae	rae			
4632	1006	rae	rae			
4699	1031	rae	rae			
5819	1031	rae	rae			
2494	1014	rd	rd			
2498	1014	rd	rd			
2502	1014	rd	rd			
2639	1032	rd	rd			
5166	3031	brsm	rsydn			
3665	4019	brsm	rsydn			
1086	3026	brse	rsydn			
4057	5057	brse	rsydn			
1741	5043	brsyd	rsydn			
256	1030	rsyd	rsydn			
927	2064	rsyd	rsydn			
1246	3046	rsyd	rsydn			
1516	4041	rsyd	rsydn			
61	1006	rsyd	rsydn			
125	1014	rsyd	rsydn			
163	1022	rsyd	rsydn			
201	1028	rsyd	rsydn			
6173	1029	rsyd	rsydn			
309	1035	rsyd	rsydn			
332	1041	rsyd	rsydn			
355	1046	rsyd	rsydn			
1854	5063	rsydn	rsydn			
5863	1055	myrsnd	rsydn			
931	2064	nrsyd	rsydn			
1250	3047	nrsyd	rsydn			
1520	4041	nrsyd	rsydn			
84	1011	brm	rftn			
2527	1019	brm	rftn			
187	1027	brm	rftn			
323	1039	brm	rftn			
344	1044	brm	rftn			
370	1050	brm	rftn			
3663	4019	brm	rftn			
3800	4035	brm	rftn			
5960	2061	brn	rftn			
2449	1005	bre	rftn			
4809	2005	bre	rftn			
3326	3004	bre	rftn			
4180	6011	brw	rftn			
4432	9014	brw	rftn			
2220	9015	brw	rftn			
4441	9015	brw	rftn			
3962	5033	bry	rftn			
4450	9017	bry	rftn			
4076	5060	brym	rftn			
2070	8006	brym	rftn			
1824	5059	bryn	rftn			
46	1005	rft	rftn			
48	1005	rft	rftn			
50	1005	rft	rftn			
52	1005	rft	rftn			
273	1033	rft	rftn			
499	2009	rft	rftn			
2850	2010	rft	rftn			
551	2016	rft	rftn			
595	2022	rft	rftn			
666	2033	rft	rftn			
687	2036	rft	rftn			
692	2036	rft	rftn			
838	2057	rft	rftn			
881	2062	rft	rftn			
898	2062	rft	rftn			
5093	3005	rft	rftn			
3367	3010	rft	rftn			
1035	3017	rft	rftn			
1077	3024	rft	rftn			
1185	3039	rft	rftn			
1640	5024	rft	rftn			
1708	5037	rft	rftn			
1774	5049	rft	rftn			
1805	5054	rft	rftn			
1814	5056	rft	rftn			
2168	9009	rft	rftn			
2214	9014	rft	rftn			
2259	9025	rft	rftn			
2264	9025	rft	rftn			
222	1029	rftn	rftn			
6196	2031	rftn	rftn			
2288	10002	rftn	rftn			
1158	3036	rftnd	rftn			
3177	2052	rfte	rftn			
5660	9004	rfte	rftn			
5662	9004	rfte	rftn			
934	2065	rftym	rftn			
5801	1006	myrft	rftn			
450	2004	myrft	rftn			
454	2004	myrft	rftn			
1543	5004	myrft	rftn			
137	1017	myrm	rftn			
3767	4029	myrm	rftn			
1261	4002	myrn	rftn			
1423	4030	myrn	rftn			
2009	7004	myrn	rftn			
1271	4002	myre	rftn			
3572	4003	myre	rftn			
5214	4003	myre	rftn			
1291	4006	myre	rftn			
1320	4013	myre	rftn			
1340	4016	myre	rftn			
1350	4016	myre	rftn			
1375	4020	myre	rftn			
3667	4020	myre	rftn			
3668	4020	myre	rftn			
1404	4025	myre	rftn			
1429	4031	myre	rftn			
1456	4034	myre	rftn			
1470	4036	myre	rftn			
1481	4037	myre	rftn			
1936	6012	myre	rftn			
1948	6013	myre	rftn			
2463	1007	myry	rftn			
2513	1015	myry	rftn			
3863	5005	myry	rftn			
5552	6008	rfyŕ	rfyŕ			
4866	2016	rng	rng			
5888	2016	rng	rng			
3618	4013	rng	rng			
3873	5009	rea	rea			
3046	2036	rw	rw			
3054	2036	rw	rw			
3224	2057	rw	rw			
3996	5042	rw	rw			
5476	5058	rw	rw			
5484	5060	rw	rw			
5486	5060	rw	rw			
4083	5063	rw	rw			
4253	7004	rw	rw			
4262	7006	rw	rw			
4279	7008	rw	rw			
2442	1005	rwy	rw			
4789	1055	rwy	rw			
2048	8002	rwbae	rwbae			
2085	8009	rwbae	rwbae			
2189	9011	rwbae	rwbae			
4408	9011	rwbae	rwbae			
4424	9014	rwbae	rwbae			
4481	9022	rwbae	rwbae			
2263	9025	rwbae	rwbae			
5732	10001	rwbae	rwbae			
4552	10009	rwbae	rwbae			
4568	10012	rwbae	rwbae			
4576	10014	rwbae	rwbae			
2400	10020	rwbae	rwbae			
2099	8011	rwbaee	rwbae			
2173	9009	rwbaee	rwbae			
5609	8001	rwbaey	rwbae			
4374	9004	rwbaey	rwbae			
3778	4031	rwdxwne	rwdxane			
5337	4033	rwdxwne	rwdxane			
4805	2005	rwz	rwz			
5013	2055	rwz	rwz			
4290	8002	rwz	rwz			
4410	9011	rwz	rwz			
449	2004	rwza	rwz			
6314	1005	rwze	rwz			
255	1030	rwzy	rwz			
4686	1030	rwzy	rwz			
4376	9004	rwzy	rwz			
5624	8005	rwze	rwze			
5626	8005	rwze	rwze			
2272	10001	rwzy	rwzy			
2274	10001	rwzy	rwzy			
4508	10002	rwzy	rwzy			
34	1005	ryxt	ryxtn			
1732	5042	ryxt	ryxtn			
1751	5045	ryxt	ryxtn			
1869	5066	ryxtn	ryxtn			
242	1030	rysyd	rystn			
5575	6018	zbwny	zban			
5574	6018	zxm	zxm			
6285	6015	zxme	zxm			
6240	6016	zxme	zxm			
6244	6017	zxme	zxm			
6221	2062	zxmy	zxmy			
1831	5060	zxmy	zxmy			
4168	6006	bzn	zdn			
5830	1036	bzn	zdn			
5838	1042	bzn	zdn			
5843	1047	bzn	zdn			
2476	1011	bznm	zdn			
2517	1017	bznm	zdn			
4657	1019	bznm	zdn			
2560	1027	bznm	zdn			
1088	3026	bznm	zdn			
4178	6009	bzny	zdn			
3024	2033	zd	zdn			
3379	3012	zd	zdn			
206	1029	zd	zdn			
2833	2006	zd	zdn			
512	2011	zd	zdn			
569	2017	zd	zdn			
572	2018	zd	zdn			
3008	2031	zd	zdn			
904	2062	zd	zdn			
981	3005	zd	zdn			
3232	2058	zd	zdn			
2563	1027	zdm	zdn			
6288	6016	zdm	zdn			
4837	2010	zdn	zdn			
3403	3017	zdn	zdn			
5579	6018	zdy	zdn			
3776	4031	myzne	zdn			
3580	4003	myzne	zdn			
3584	4003	myzne	zdn			
1336	4016	myzne	zdn			
1382	4020	myzne	zdn			
3671	4020	myzne	zdn			
3676	4021	myzne	zdn			
3678	4021	myzne	zdn			
1489	4037	myzne	zdn			
1927	6010	myzne	zdn			
1932	6012	myzne	zdn			
5239	4013	zqal	zqal			
5349	5002	zmany	zman			
3852	5003	zmany	zman			
5367	5008	zmany	zman			
5400	5022	zmany	zman			
3913	5023	zmany	zman			
2609	1030	zmstwne	zmstan			
382	1051	zmyn	zmyn			
6017	4022	zn	zn			
6027	4027	zn	zn			
4135	6002	zndgy	zndgy			
6290	9001	zndgy	zndgy			
4506	10001	zndgy	zndgy			
2784	1056	znde	znde			
5934	2046	zngwle	zngwle			
2879	2013	zwd	zwd			
5882	2012	zwdy	zwdy			
2747	1054	zwze	zwze			
60	1006	zyad	zyad			
2848	2009	zyad	zyad			
1811	5055	zyad	zyad			
1835	5060	zyr	zyr			
4081	5063	zyr	zyr			
6087	5065	zyr	zyr			
4229	7001	zyr	zyr			
2433	1005	sal	sal			
4189	6012	sal ea	sal			
4793	1056	sal eay	sal			
2432	1005	saleay	sal			
4794	1056	saly	sal			
22	1004	saly	saly			
4638	1007	sr	sr			
2475	1011	sr	sr			
4649	1015	sr	sr			
2516	1017	sr	sr			
4656	1019	sr	sr			
2559	1027	sr	sr			
2562	1027	sr	sr			
4698	1031	sr	sr			
3307	2064	sr	sr			
3552	3046	sr	sr			
3832	4041	sr	sr			
5446	5042	sr	sr			
4147	6004	sr	sr			
6095	6006	sr	sr			
6099	6015	sr	sr			
6311	6016	sr	sr			
6109	6017	sr	sr			
5765	10010	sr	sr			
1542	5004	srgrdan	srgrdan			
1604	5015	srgrdan	srgrdan			
1552	5006	srgrdany	srgrdany			
1682	5032	srgrdany	srgrdany			
2847	2009	sfarš	sfarš			
4897	2024	sfarš	sfarš			
1296	4007	sfyd	sfyd			
5654	9002	slţan	slţan			
6161	10005	slţan	slţan			
4543	10007	slţan	slţan			
2366	10015	slţan	slţan			
3467	3030	slmany	slmany			
3468	3031	slmany	slmany			
5177	3033	slmwnye	slmany			
3346	3008	sm	sm			
4617	1003	snjd	snjd			
2429	1004	snjd	snjd			
4623	1004	snjd	snjd			
4627	1005	snjdea	snjd			
4278	7008	sng	sng			
4797	2002	se	se			
5658	9003	se	se			
5735	10002	se	se			
5737	10003	se	se			
3185	2052	>sw°ِ	sw°			
5478	5058	swar	swar			
4087	5063	swar	swar			
809	2054	swxt	swxtn			
1752	5045	swxt	swxtn			
6229	5060	swxte	swxtn			
6083	5063	swxte	swxte			
5977	3010	swraxe	swrax			
5979	3014	swraxe	swrax			
4725	1033	swqaty	swqat			
1317	4012	syae	syae			
3452	3027	šax	šax			
3523	3042	šax	šax			
5281	4023	šax	šax			
5317	4028	šax	šax			
5986	3025	šax eay	šax			
5787	10016	šam	šam			
5362	5004	štr	štr			
1548	5005	štr	štr			
1580	5013	štr	štr			
3884	5014	štr	štr			
2483	1011	bšm	šdn			
2485	1011	bšm	šdn			
5479	5058	bšyn	šdn			
4558	10010	šd	šdn			
1699	5034	šd	šdn			
4566	10011	šd	šdn			
2956	2022	šd	šdn			
2549	1023	šd	šdn			
387	1052	šd	šdn			
5112	3010	šd	šdn			
5128	3014	šd	šdn			
3399	3017	šd	šdn			
5355	5003	šd	šdn			
5383	5014	šd	šdn			
5404	5023	šd	šdn			
4071	5060	šd	šdn			
5645	8011	šd	šdn			
3828	4040	šd	šdn			
4498	9026	šd	šdn			
4386	9005	šd	šdn			
4415	9012	šd	šdn			
6118	7005	šd	šdn			
1157	3036	šd	šdn			
4678	1027	šdm	šdn			
4939	2035	šdm	šdn			
6040	5009	šdm	šdn			
3500	3037	šdn	šdn			
4035	5051	šdn	šdn			
4037	5052	šdn	šdn			
4088	5063	šdn	šdn			
876	2061	šdn	šdn			
2753	1054	šdnd	šdn			
4663	1020	šde	šdn			
5036	2059	šde	šdn			
3898	5017	šde	šdn			
4287	8001	šde	šdn			
5726	9022	šdy	šdn			
1993	7002	še	šdn			
1142	3033	šw	šdn			
3641	4016	myše	šdn			
4144	6003	myše	šdn			
4146	6004	myše	šdn			
2023	7006	myšyne	šdn			
6142	9017	šrţ	šrţ			
6144	9018	šrţy	šrţ			
2745	1054	šrw'	šrw'			
2859	2010	šrw'	šrw'			
2975	2026	šrw'	šrw'			
2991	2030	šrw'	šrw'			
3050	2036	šrw'	šrw'			
3096	2043	šrw'	šrw'			
3195	2054	šrw'	šrw'			
4637	1006	šqale	šqal			
64	1007	šqale	šqal			
4697	1031	šqale	šqal			
4762	1046	šqale	šqal			
358	1047	šqale	šqal			
2751	1054	šqale	šqal			
4382	9004	škar	škar			
4399	9009	škar	škar			
4515	10002	škar	škar			
4525	10003	škar	škar			
6164	10005	škarea	škar			
5094	3005	šykar	škar			
1760	5047	škst	škstn			
1338	4016	myškne	škstn			
5189	3042	škm	škm			
5346	4037	škm	škm			
