通番	文番号	単語	標準ペルシア語１	標準ペルシア語２	標準ペルシア語3	標準ペルシア語４
1600	5014	.				
1605	5015	.				
1608	5016	.				
1616	5018	.				
1622	5020	.				
1627	5021	.				
1636	5022	.				
1639	5023	.				
1646	5024	.				
1653	5026	.				
1663	5027	.				
1667	5028	.				
1671	5029	.				
1674	5030	.				
1678	5031	.				
1692	5032	.				
1696	5033	.				
1700	5034	.				
1702	5035	.				
1705	5036	.				
1713	5037	.				
1717	5038	.				
1720	5039	.				
1724	5040	.				
1734	5042	.				
1742	5043	.				
1748	5044	.				
1753	5045	.				
1758	5046	.				
1763	5047	.				
1772	5048	.				
1780	5049	.				
1788	5050	.				
1792	5051	.				
1797	5052	.				
1801	5053	.				
1807	5054	.				
1813	5055	.				
1816	5056	.				
1820	5057	.				
1823	5058	.				
1826	5059	.				
1839	5060	.				
1843	5061	.				
1845	5062	.				
1857	5063	.				
1860	5064	.				
1866	5065	.				
1871	5066	.				
1874	5067	.				
1876	6001	.				
1883	6002	.				
1890	6003	.				
1895	6004	.				
1902	6005	.				
1911	6006	.				
1919	6007	.				
1923	6008	.				
1926	6009	.				
1928	6010	.				
1931	6011	.				
1947	6012	.				
1950	6013	.				
1956	6014	.				
1964	6015	.				
1973	6016	.				
1976	6017	.				
1982	6018	.				
1989	7001	.				
1994	7002	.				
2000	7003	.				
2016	7004	.				
2020	7005	.				
2028	7006	.				
2032	7007	.				
2041	7008	.				
2047	8001	.				
2054	8002	.				
2057	8003	.				
2061	8004	.				
2068	8005	.				
2073	8006	.				
2079	8007	.				
2082	8008	.				
2089	8009	.				
2093	8010	.				
2109	8011	.				
2114	8012	.				
2120	8013	.				
2126	8014	.				
2131	9001	.				
2134	9002	.				
2138	9003	.				
2147	9004	.				
2152	9005	.				
2161	9007	.				
2166	9008	.				
2178	9009	.				
2187	9010	.				
2195	9011	.				
2201	9012	.				
2205	9013	.				
2218	9014	.				
2223	9015	.				
2226	9016	.				
2230	9017	.				
2236	9019	.				
2241	9020	.				
2248	9021	.				
2258	9024	.				
2268	9025	.				
2271	9026	.				
2280	10001	.				
2289	10002	.				
2294	10003	.				
2300	10004	.				
2306	10005	.				
2311	10006	.				
2320	10007	.				
2323	10008	.				
2334	10009	.				
2343	10010	.				
2347	10011	.				
2351	10012	.				
2357	10013	.				
2365	10014	.				
2379	10015	.				
2384	10016	.				
2389	10017	.				
2393	10018	.				
2399	10019	.				
2403	10020	.				
2405	10021	.				
2941	2021	[				
1217	3042	[				
1581	5013	[				
4127	5067	[				
5899	2021	]				
1214	3042	]				
1579	5013	]				
4121	5067	]				
6	1001	،				
18	1003	،				
37	1005	،				
40	1005	،				
43	1005	،				
53	1005	،				
57	1006	،				
2461	1007	،				
87	1011	،				
89	1011	،				
93	1011	،				
95	1011	،				
97	1011	،				
100	1011	،				
2510	1015	،				
148	1020	،				
2534	1020	،				
161	1022	،				
190	1027	،				
192	1027	،				
228	1030	،				
253	1030	،				
266	1032	،				
277	1033	،				
280	1033	،				
2703	1043	،				
343	1044	،				
2716	1047	،				
369	1050	،				
375	1051	،				
2728	1051	،				
2731	1051	،				
402	1054	،				
2769	1055	،				
5860	1055	،				
426	2001	،				
433	2002	،				
444	2003	،				
452	2004	،				
456	2004	،				
465	2005	،				
469	2006	،				
471	2006	،				
474	2006	،				
482	2006	،				
484	2006	،				
2834	2006	،				
489	2007	،				
498	2009	،				
503	2010	،				
513	2011	،				
515	2011	،				
518	2011	،				
531	2013	،				
2895	2015	،				
2899	2015	،				
4860	2015	،				
559	2016	،				
574	2018	،				
2922	2018	،				
2924	2018	،				
603	2023	،				
606	2023	،				
2969	2024	،				
615	2025	،				
4903	2025	،				
4905	2025	،				
2978	2026	،				
4908	2026	،				
4910	2026	،				
626	2027	،				
632	2027	،				
635	2027	،				
638	2027	،				
656	2031	،				
3005	2031	،				
3009	2031	،				
671	2033	،				
684	2036	،				
688	2036	،				
691	2036	،				
718	2040	،				
3067	2040	،				
3072	2040	،				
3076	2040	،				
6204	2041	،				
3088	2042	،				
3092	2042	،				
734	2043	،				
3113	2046	،				
3117	2046	،				
3121	2046	،				
748	2047	،				
3134	2049	،				
3138	2049	،				
786	2052	،				
790	2052	،				
793	2052	،				
805	2054	،				
842	2058	،				
3234	2058	،				
847	2059	،				
856	2059	،				
866	2061	،				
880	2062	،				
889	2062	،				
895	2062	،				
3273	2062	،				
3277	2062	،				
928	2064	،				
937	2065	،				
942	2065	،				
954	3002	،				
958	3002	،				
965	3003	،				
3333	3004	،				
984	3005	،				
5121	3013	،				
5123	3013	،				
1053	3021	،				
1056	3021	،				
1060	3021	،				
1087	3026	،				
1089	3026	،				
1096	3027	،				
1117	3029	،				
1137	3033	،				
1170	3037	،				
1201	3040	،				
1210	3041	،				
1254	4001	،				
1256	4001	،				
1262	4002	،				
1265	4002	،				
1275	4003	،				
1280	4003	،				
3581	4003	،				
3586	4004	،				
3594	4005	،				
3622	4014	،				
1342	4016	،				
1352	4016	،				
1366	4019	،				
3661	4019	،				
1377	4020	،				
1380	4020	،				
3687	4022	،				
3691	4022	،				
3701	4023	،				
3715	4024	،				
3719	4024	،				
3735	4027	،				
3739	4027	،				
3742	4027	،				
3752	4028	،				
1428	4031	،				
1434	4031	،				
1475	4036	،				
5343	4036	،				
1505	4039	،				
1517	4041	،				
1532	5002	،				
1536	5003	،				
1544	5004	،				
1564	5009	،				
1591	5014	،				
1594	5014	،				
1598	5014	،				
3905	5020	،				
1633	5022	،				
1642	5024	،				
3933	5027	،				
1683	5032	،				
1694	5033	،				
1710	5037	،				
1722	5040	،				
1737	5043	،				
1785	5050	،				
1828	5060	،				
1833	5060	،				
1887	6003	،				
1898	6005	،				
1908	6006	،				
1935	6012	،				
1984	7001	،				
1991	7002	،				
2002	7004	،				
2025	7006	،				
2063	8005	،				
4315	8005	،				
2091	8010	،				
4369	9002	،				
2144	9004	،				
4379	9004	،				
2163	9008	،				
2171	9009	،				
2213	9014	،				
4457	9019	،				
6153	9019	،				
2239	9020	،				
2244	9021	،				
2246	9021	،				
2276	10001	،				
2282	10002	،				
2296	10004	،				
2302	10005	،				
2313	10007	،				
2317	10007	،				
2338	10010	،				
2359	10014	،				
2367	10015	،				
2372	10015	،				
2395	10019	،				
134	1015	؟				
315	1036	؟				
338	1042	؟				
361	1047	؟				
534	2013	؟				
540	2014	؟				
622	2026	؟				
649	2029	؟				
706	2037	؟				
721	2040	؟				
739	2044	؟				
797	2052	؟				
1030	3015	؟				
1044	3018	؟				
1064	3021	؟				
1551	5005	؟				
1570	5010	؟				
1613	5017	؟				
1619	5019	؟				
1650	5025	؟				
1728	5041	؟				
2156	9006	؟				
2233	9018	؟				
2252	9022	؟				
2256	9023	؟				
791	2052	>سوءِ استفاده				
6102	6015	ا اون زخمه				
5567	6016	ا اون زخمه				
5571	6017	ا اون زخمه				
3387	3014	ا اون سوراخه				
5458	5049	ا پا				
766	2050	ا شیر خودش				
1951	6014	ا شیره				
1229	3043	آب - آب -				
3789	4033	آب های رودخونه				
1449	4033	آب های رودخونه رو				
1750	5045	آبجوش و				
5564	6015	اثری ا اون زخمه				
4214	6016	اثری ا اون زخمه				
4222	6017	اثری ا اون زخمه				
1975	6017	اثری ا اون زخمه تو سر من نی				
4208	6015	اثری ا اون زخمه هست				
2998	2031	آخه				
4884	2021	اره دست و پاش ] حنائیه				
3849	5002	از او				
4220	6016	از اون تبری که من زدم تو سر تو				
819	2056	از اون ورم				
4365	9001	از این				
845	2059	از این طرف				
4528	10004	از این که شکارهاشان را به مقرّ زندگیشون آوردند				
830	2057	از این نخودام				
3211	2056	از این همبونه ها				
4403	9010	از این یکی				
4396	9008	از اینا				
1403	4025	از اینجا				
1731	5042	از بالای قفس				
5665	9004	از بچه های این				
4401	9009	از بچه های دیگشو				
5378	5012	از پا				
3930	5026	از پا				
3942	5030	از پا				
3881	5012	از پا درت میاره				
1652	5026	از پا درش میارم				
237	1030	از پشم گوسفندائی که چیده بودن				
912	2062	از تو شیکمش				
1006	3011	از چرا				
3063	2039	از خاک				
3109	2045	از خاک				
2409	1001	از خدا				
2791	2001	از خدای مهربون				
2761	1055	از داد و فریاد				
1527	5001	از دست انسان				
3864	5007	از دست انسان				
3899	5018	از دست انسان				
4019	5048	از دست انسان				
4021	5048	از دست انسان				
4118	5067	از دست انسان				
1556	5007	از دست انسان به تنگ اومدم				
4120	5067	از دست انسان حیله گر				
1615	5018	از دست انسان فرار کردم				
1873	5067	از دست انسان وای از دست انسان حیله گر ] و همه پا گذاشتن به فرار [				
848	2059	از دست این آقا گرگه				
1802	5054	از دست اینا				
2086	8009	از دور				
4482	9022	از دور				
2773	1055	از دورور				
4921	2031	از رفتن شما				
2854	2010	از رفتنش				
4509	10002	از روز ها				
2810	2005	از روزا				
4116	5065	از زیر شیرا				
1496	4037	از شکمش				
2806	2004	از شیر				
5924	2027	از شیر				
521	2011	از صحرا				
4889	2023	از صحرا				
628	2027	از صحرا				
2961	2023	از صحرا برگشت				
2454	1006	از طی کردن				
419	1056	از عمری				
1745	5044	از قفس				
2254	9023	از کجا				
2397	10019	از کجا				
2203	9013	از کله اش				
4473	9021	از کله اش				
2050	8002	از کنار دهی				
2303	10005	از گرگ				
2554	1023	از گشنگی				
3148	2050	از ماستی که قبلاً تهیه کرده بود				
2404	10021	از مردن گرگ				
1559	5008	از من				
390	1053	از میونش				
789	2052	از نبودن من				
244	1030	از نخ ها				
567	2017	از نو				
385	1052	از وسط				
849	2059	از یک طرفم				
4442	9015	استاندار اونجا				
5424	5033	استراحت کنی				
1635	5022	استفاده کرد				
1691	5032	استفاده کن				
4110	5065	اسم آبجوش و				
1992	7002	اسم قصه				
3060	2039	آش بچه های				
3106	2045	آش بچه های				
3406	3019	آش بچه های من				
1045	3019	آش بچه های من و				
710	2039	آش بچه های منو				
740	2045	آش بچه های منو				
5272	4022	آش ما				
5306	4027	آش ما				
3684	4022	آش ما رو				
3736	4027	آش ما رو				
2713	1046	آقا شغاله				
2543	1022	آقا شیره				
166	1023	آقا شیره				
2676	1035	آقا شیره				
312	1036	آقا شیره				
2693	1041	آقا گرگه				
335	1042	آقا گرگه				
477	2006	آقا گرگه				
504	2010	آقا گرگه				
548	2016	آقا گرگه				
589	2022	آقا گرگه				
3003	2031	آقا گرگه				
690	2036	آقا گرگه				
694	2036	آقا گرگه				
703	2037	آقا گرگه				
787	2052	آقا گرگه				
820	2056	آقا گرگه				
3252	2059	آقا گرگه				
5952	2059	آقا گرگه				
5954	2059	آقا گرگه				
891	2062	آقا گرگه				
906	2062	آقا گرگه				
3291	2062	آقا گرگه				
1386	4020	آقاجان				
3169	2051	آقای قاضی				
806	2054	آقای قاضی				
2299	10004	اقدام کردند				
3880	5012	اگر به تور انسان بخوری				
1576	5012	اگر به تور انسان بخوری از پا درت میاره				
1241	3045	اگر گول بخورین در وا کنین				
1651	5026	اگر من انسان و ببینم				
483	2006	اگر یه وقت اومد در زد ، گفت من مادر تونم				
2841	2007	اگر یه وقت مادر تونم				
2221	9015	اگه شما میخوای				
4790	1055	الاغ یا قاطری				
1859	5064	الان منو میگیرن میدرن چه کارکنم				
771	2050	آماده کرد				
6092	5067	انسان حیله گر				
5541	6005	انسان که با اون دوست بوده				
3928	5026	انسان و				
4092	5063	انسان و				
1023	3014	انگوره ا اون سوراخه در شد				
1771	5048	آه از دست انسان آه از دست انسان				
2381	10016	آهو را				
4461	9020	اومد				
2691	1041	اومد و اومد و اومد و اومد				
2711	1046	اومد و اومد و اومد و اومد				
3335	3005	اون امروز				
975	3005	اون امروز که رفت شیکار				
5480	5059	اون انسان				
4065	5059	اون انسان و				
5569	6016	اون تبری که من زدم تو سر تو				
2767	1055	اون چیز هائی				
4323	8009	اون چیزه				
4330	8010	اون چیزه				
2092	8010	اون چیزه برگشت و تله برگشت و گردن گرگه افتاد تو تله				
1393	4022	اون خرسه				
3634	4016	اون دو تا				
1345	4016	اون دو تا ر				
6264	1055	اون دوربر				
6181	1055	اون دوربر بودند				
6238	6015	اون زخمه				
6104	6016	اون زخمه				
6108	6017	اون زخمه				
5126	3014	اون سوراخه				
4109	5065	اون شیر				
1865	5065	اون شیر اسم آبجوش و شنیده بود چه بلائی به سرش اومده یه دفعه از زیر شیرا فرار کرد				
1348	4016	اون گل خربیزک				
2954	2022	اون گنجه				
5629	8005	اون گوشتو				
2116	8013	اون موقع				
969	3003	اون ور				
2097	8011	اون ور				
3207	2056	اون ورم				
1463	4035	اون وقت				
1503	4039	اون وقت				
1896	6005	اون وقت				
1903	6006	اون وقت				
1937	6012	اون وقت				
1959	6015	اون وقت				
4412	9011	اون یکی				
2193	9011	اون یکی بچشم				
2547	1023	ای خاله پیرزن				
68	1007	ای خاله پیرهزن ، کجا میری				
1010	3011	ای داد				
314	1036	ای کدو قل بزن تو ندیدی یه پیرزن				
3989	5041	این آبجوش				
1727	5041	این آبجوش برای چی میخواد				
5039	2059	این آقا گرگه				
3875	5010	این انسان				
3924	5025	این انسان				
1698	5034	این انسان				
4031	5050	این انسان				
4077	5061	این انسان				
1569	5010	این انسان چه جوریه				
1840	5061	این انسان و				
1786	5050	این انسان وا پا				
3231	2058	این باد				
843	2058	این باد زد بیرون ، این نخوده اومد پرید تو چشمشو چشمشو کور کرد				
4896	2024	این بچه ها				
448	2004	این بز بز قندی				
4267	7006	این پشه				
2027	7006	این پشه باز میاد میشینه				
3256	2060	این پنجه هاش				
5049	2060	این پنجه هاشم				
2238	9020	این تا اومد				
5549	6006	این تبر				
4556	10010	این حال				
2423	1003	این حیاطش				
4094	5063	این حیله ای				
1539	5004	این حیوان				
26	1005	این خاله پیرزن				
4264	7006	این خرسه				
2026	7006	این خرسه هر کاری میکنه				
5907	2024	این در خونه				
4900	2024	این در خونه رو				
21	1004	این درخت سنجد				
3547	3045	این دفعه				
5160	3031	این دندونای				
3472	3031	این دندونای منو				
875	2061	این دو نفر				
1897	6005	این دوست انسان که با اون دوست بوده				
4849	2012	این زودی				
2133	9002	این سلطان جنگله ، پادشاه جنگله				
2434	1005	این سنجدها				
28	1005	این سنجدها رو				
2290	10003	این سه دوست				
5149	3025	این شاخ های				
3440	3025	این شاخ های منو				
3285	2062	این شاخاش				
813	2054	این شاخاشو				
5755	10005	این شکارها				
4538	10005	این شکارها را				
1260	4002	این شنگول و منگول				
1817	5057	این شیر				
4192	6012	این شیره				
4433	9014	این شیره				
6138	9014	این شیره				
1945	6012	این شیره رو				
1827	5060	این شیری که سوخته بود				
1846	5063	این شیری که سوخته بود				
3242	2059	این طرف				
3370	3011	این ظهر				
1005	3011	این ظهر که گرگ اومد				
5426	5033	این قفس				
298	1035	این کدو				
4770	1051	این کدو				
2762	1055	این کشاورزانی که اون دوربر بودند				
2250	9022	این که همینطور فرار میکرد خونریزی میکرد				
2058	8004	این گوشتو				
2253	9023	این لباس				
3317	3002	این لونه				
1476	4036	این میدان				
3222	2057	این نخودام				
3235	2058	این نخوده				
5020	2056	این همبونه ها				
2396	10019	این هوش و فراست				
5585	7004	این یارو				
1888	6003	این یالای شیره				
5675	9010	این یکی				
5054	2061	اینا برن به میدون جنگ				
769	2050	اینا ر				
978	3005	اینا ر				
3361	3010	اینا ر				
1268	4002	اینا رو				
1385	4020	اینا رو				
4572	10013	اینا رو				
2210	9014	اینا روباه				
3712	4024	با الله				
3759	4029	با الله				
1421	4029	با الله خوردم شنگول تو بی الله خوردم منگول تو بی الله فردا میرم به جنگ تو				
1401	4024	با الله نخوردم شنگول تو ، بی الله نخوردم منگول تو ، بی الله فردا نمیام به جنگ تو				
6234	6005	با اون				
4170	6006	با این تبر				
903	2062	با این شاخاش				
2765	1055	با بیل و داس				
630	2027	با پستون پر از شیر				
1757	5046	با تلاشی که کرده بود				
4160	6005	با تو				
3031	2035	با خودش				
773	2050	با خودش				
919	2063	با خودش				
5702	9019	با سرت				
290	1033	با سوغاتی که براش گذاشته بودند				
1488	4037	با شاخش				
2340	10010	با مشتِ محکمی				
42	1005	با یک مقداری نون که به روزه قبل پخته بود				
1258	4001	با یه دونه گل خربیزک				
2044	8001	با یه روباهی				
824	2056	باد کرد				
826	2057	باد کرد				
827	2057	باد کرد				
4140	6003	بارون عظیمی				
5025	2058	باز کرد				
212	1029	باز کردن				
4886	2021	باز کردن				
678	2034	باز کردیم				
3028	2035	باز کردیم				
3589	4004	باز کن				
3603	4008	باز کن				
3624	4014	باز کن				
517	2011	باز کنین				
576	2018	باز کنین				
4901	2024	باز نذارین				
2838	2006	باز نکنی				
2844	2007	باز نکنید				
1704	5036	باشه برام قفس درست کن				
4347	8011	باطل شد				
4682	1029	باغ که رسید				
118	1014	باغی رو				
1055	3021	بالای بلندی				
1949	6013	بالای درخت				
3995	5042	بالای قفس				
1036	3017	بالای لونه گرگ				
1806	5054	بالای یه درخت				
5062	2062	باندازه تمام بدنش زخمی کنه				
